Age,Weight,Duration,Calories
77,85.0,24.0,183.0
32,104.0,8.0,32.0
78,84.0,4.0,17.0
55,75.0,12.0,56.0
39,58.0,8.0,35.0
23,75.0,4.0,9.0
22,64.0,15.0,70.0
48,51.0,27.0,190.0
21,65.0,29.0,153.0
78,85.0,27.0,189.0
58,61.0,30.0,203.0
62,55.0,7.0,33.0
34,52.0,2.0,7.0
65,72.0,21.0,134.0
43,93.0,14.0,59.0
37,87.0,30.0,258.0
42,92.0,5.0,20.0
65,84.0,17.0,114.0
75,97.0,1.0,5.0
72,81.0,21.0,140.0
37,61.0,4.0,17.0
51,78.0,23.0,146.0
63,87.0,18.0,101.0
67,97.0,22.0,166.0
74,81.0,30.0,183.0
42,71.0,17.0,89.0
32,64.0,20.0,106.0
42,91.0,16.0,99.0
73,88.0,25.0,206.0
28,88.0,1.0,4.0
20,69.0,17.0,69.0
27,56.0,13.0,50.0
24,83.0,13.0,44.0
20,70.0,26.0,130.0
35,76.0,9.0,27.0
51,116.0,24.0,176.0
21,85.0,18.0,97.0
44,86.0,23.0,147.0
39,88.0,17.0,79.0
20,77.0,12.0,47.0
52,83.0,6.0,29.0
29,52.0,24.0,160.0
62,54.0,19.0,105.0
58,92.0,27.0,226.0
22,68.0,26.0,156.0
41,91.0,16.0,94.0
57,98.0,4.0,20.0
55,61.0,10.0,48.0
25,73.0,15.0,77.0
63,68.0,23.0,138.0
44,83.0,5.0,19.0
46,72.0,25.0,150.0
54,49.0,17.0,100.0
48,68.0,16.0,85.0
79,63.0,8.0,51.0
41,81.0,10.0,26.0
25,72.0,5.0,17.0
32,88.0,10.0,41.0
23,85.0,18.0,96.0
42,83.0,10.0,27.0
47,77.0,19.0,91.0
29,68.0,21.0,88.0
26,91.0,24.0,127.0
22,90.0,4.0,10.0
43,61.0,20.0,125.0
39,47.0,11.0,57.0
22,69.0,27.0,177.0
28,61.0,21.0,113.0
44,89.0,28.0,147.0
66,57.0,8.0,41.0
25,60.0,2.0,7.0
70,68.0,29.0,215.0
40,61.0,26.0,151.0
29,71.0,17.0,71.0
27,90.0,2.0,5.0
34,82.0,10.0,38.0
65,61.0,16.0,76.0
77,106.0,25.0,168.0
46,55.0,5.0,25.0
67,86.0,5.0,24.0
37,75.0,9.0,38.0
20,66.0,9.0,22.0
26,55.0,26.0,155.0
30,68.0,2.0,7.0
63,49.0,22.0,140.0
66,72.0,22.0,134.0
44,69.0,19.0,111.0
60,87.0,17.0,106.0
25,77.0,29.0,187.0
32,93.0,11.0,34.0
23,49.0,13.0,69.0
25,74.0,27.0,156.0
72,92.0,8.0,26.0
70,64.0,24.0,161.0
41,62.0,25.0,161.0
20,64.0,2.0,7.0
22,106.0,3.0,6.0
28,95.0,18.0,90.0
38,88.0,2.0,3.0
79,101.0,17.0,147.0
29,85.0,25.0,132.0
34,88.0,24.0,105.0
69,98.0,6.0,28.0
22,86.0,20.0,115.0
33,58.0,25.0,164.0
54,87.0,13.0,83.0
27,96.0,11.0,46.0
75,75.0,8.0,37.0
36,105.0,21.0,105.0
77,99.0,11.0,80.0
61,103.0,9.0,47.0
48,92.0,23.0,129.0
49,51.0,26.0,169.0
39,87.0,24.0,161.0
31,93.0,28.0,185.0
40,104.0,29.0,220.0
57,69.0,24.0,156.0
53,74.0,18.0,112.0
39,64.0,9.0,32.0
56,65.0,21.0,142.0
49,67.0,21.0,105.0
29,69.0,4.0,13.0
53,51.0,27.0,181.0
24,70.0,28.0,202.0
48,102.0,29.0,261.0
20,72.0,22.0,104.0
24,55.0,10.0,48.0
24,63.0,13.0,70.0
38,57.0,9.0,31.0
36,72.0,7.0,22.0
22,84.0,29.0,148.0
49,66.0,9.0,35.0
21,65.0,28.0,184.0
23,89.0,15.0,56.0
24,57.0,3.0,12.0
30,98.0,27.0,213.0
60,79.0,11.0,77.0
77,65.0,20.0,136.0
23,80.0,21.0,87.0
69,111.0,2.0,10.0
51,58.0,30.0,232.0
50,55.0,9.0,41.0
49,57.0,16.0,84.0
32,54.0,20.0,113.0
20,53.0,22.0,120.0
41,81.0,10.0,49.0
59,77.0,19.0,98.0
76,55.0,22.0,141.0
51,96.0,2.0,6.0
25,56.0,5.0,18.0
63,76.0,7.0,36.0
37,54.0,20.0,102.0
54,78.0,12.0,52.0
51,82.0,10.0,54.0
28,72.0,14.0,55.0
22,89.0,21.0,100.0
23,75.0,4.0,16.0
48,87.0,3.0,8.0
23,81.0,2.0,2.0
26,66.0,8.0,31.0
65,58.0,17.0,96.0
34,56.0,18.0,92.0
76,64.0,8.0,41.0
20,86.0,4.0,4.0
25,101.0,14.0,61.0
77,92.0,25.0,186.0
33,48.0,2.0,7.0
59,100.0,20.0,144.0
51,96.0,5.0,15.0
24,82.0,9.0,34.0
77,73.0,25.0,214.0
29,58.0,12.0,54.0
56,58.0,3.0,16.0
27,80.0,28.0,181.0
35,77.0,12.0,45.0
71,75.0,14.0,74.0
22,97.0,2.0,5.0
25,90.0,17.0,68.0
58,83.0,2.0,8.0
55,64.0,23.0,141.0
71,96.0,2.0,7.0
64,51.0,5.0,22.0
52,94.0,24.0,166.0
49,55.0,14.0,74.0
32,94.0,4.0,14.0
37,81.0,9.0,31.0
42,67.0,6.0,23.0
78,95.0,15.0,93.0
30,49.0,18.0,102.0
26,100.0,12.0,30.0
30,52.0,24.0,161.0
60,79.0,4.0,18.0
24,81.0,18.0,68.0
26,61.0,13.0,66.0
68,93.0,21.0,135.0
21,74.0,16.0,48.0
29,69.0,23.0,138.0
54,87.0,21.0,147.0
31,87.0,9.0,39.0
32,90.0,13.0,58.0
27,68.0,26.0,131.0
32,78.0,8.0,34.0
40,60.0,14.0,66.0
20,85.0,13.0,40.0
20,48.0,19.0,86.0
33,60.0,16.0,98.0
69,86.0,8.0,43.0
31,73.0,30.0,177.0
57,97.0,8.0,36.0
32,58.0,22.0,128.0
29,61.0,9.0,37.0
67,84.0,3.0,12.0
61,81.0,25.0,142.0
76,90.0,29.0,227.0
69,73.0,1.0,4.0
36,65.0,17.0,94.0
41,51.0,5.0,22.0
69,61.0,27.0,185.0
65,79.0,7.0,24.0
46,96.0,29.0,210.0
62,89.0,2.0,9.0
43,61.0,7.0,31.0
54,69.0,25.0,192.0
42,81.0,9.0,42.0
73,60.0,17.0,101.0
20,73.0,25.0,126.0
26,90.0,5.0,13.0
79,62.0,15.0,86.0
24,89.0,3.0,3.0
76,55.0,7.0,34.0
25,58.0,1.0,4.0
71,56.0,18.0,125.0
44,65.0,23.0,129.0
74,62.0,12.0,66.0
56,69.0,5.0,21.0
44,83.0,6.0,20.0
43,89.0,24.0,171.0
39,69.0,15.0,77.0
23,92.0,6.0,20.0
23,97.0,3.0,8.0
56,87.0,20.0,151.0
22,83.0,8.0,21.0
68,75.0,10.0,44.0
73,68.0,13.0,76.0
68,69.0,8.0,46.0
62,101.0,17.0,120.0
20,60.0,24.0,128.0
69,55.0,15.0,86.0
30,67.0,7.0,24.0
44,68.0,12.0,45.0
38,98.0,4.0,17.0
27,62.0,22.0,103.0
62,94.0,27.0,220.0
54,98.0,7.0,34.0
64,72.0,19.0,109.0
56,67.0,20.0,120.0
35,86.0,8.0,35.0
29,66.0,25.0,146.0
66,77.0,10.0,49.0
44,60.0,19.0,118.0
31,62.0,9.0,43.0
23,61.0,15.0,65.0
44,71.0,25.0,148.0
23,109.0,17.0,91.0
63,93.0,28.0,241.0
27,58.0,20.0,95.0
60,103.0,6.0,31.0
60,61.0,27.0,189.0
25,90.0,21.0,113.0
29,70.0,16.0,67.0
34,63.0,8.0,31.0
38,106.0,25.0,124.0
63,61.0,6.0,30.0
25,48.0,21.0,120.0
56,85.0,5.0,22.0
22,94.0,2.0,5.0
24,83.0,10.0,37.0
69,87.0,18.0,109.0
27,76.0,22.0,87.0
39,98.0,6.0,25.0
41,65.0,22.0,124.0
62,83.0,28.0,238.0
61,68.0,25.0,162.0
72,65.0,19.0,103.0
38,73.0,11.0,49.0
61,67.0,18.0,90.0
27,73.0,11.0,51.0
25,67.0,3.0,9.0
23,55.0,16.0,106.0
21,76.0,22.0,118.0
33,54.0,20.0,113.0
68,99.0,4.0,17.0
43,46.0,19.0,107.0
76,74.0,13.0,80.0
58,61.0,4.0,15.0
33,83.0,22.0,133.0
20,92.0,10.0,26.0
70,72.0,16.0,76.0
43,124.0,17.0,121.0
45,70.0,21.0,121.0
73,78.0,28.0,220.0
22,60.0,25.0,140.0
20,68.0,3.0,12.0
45,83.0,3.0,10.0
58,89.0,10.0,48.0
36,66.0,16.0,84.0
20,88.0,11.0,54.0
36,79.0,22.0,148.0
33,48.0,25.0,157.0
74,113.0,7.0,41.0
71,59.0,9.0,42.0
34,90.0,15.0,64.0
75,83.0,21.0,151.0
26,90.0,4.0,8.0
32,86.0,20.0,91.0
60,46.0,28.0,184.0
52,48.0,7.0,28.0
56,97.0,2.0,7.0
24,63.0,26.0,151.0
29,60.0,19.0,96.0
55,58.0,2.0,7.0
28,52.0,18.0,101.0
55,78.0,18.0,85.0
76,106.0,8.0,57.0
77,97.0,13.0,75.0
49,58.0,14.0,70.0
34,80.0,12.0,49.0
57,97.0,11.0,66.0
26,91.0,8.0,34.0
75,65.0,7.0,31.0
28,109.0,6.0,26.0
22,55.0,6.0,24.0
64,76.0,13.0,63.0
37,98.0,6.0,23.0
71,71.0,2.0,6.0
28,99.0,21.0,117.0
23,72.0,15.0,72.0
49,104.0,11.0,63.0
24,65.0,14.0,72.0
64,88.0,4.0,20.0
45,71.0,28.0,188.0
69,78.0,18.0,125.0
47,47.0,7.0,30.0
43,45.0,12.0,59.0
25,57.0,9.0,34.0
63,102.0,1.0,6.0
46,67.0,13.0,73.0
78,83.0,22.0,141.0
68,74.0,8.0,42.0
57,83.0,12.0,61.0
66,72.0,13.0,82.0
45,102.0,10.0,42.0
31,96.0,11.0,35.0
38,89.0,15.0,87.0
22,94.0,17.0,62.0
29,60.0,20.0,106.0
44,71.0,8.0,17.0
51,63.0,2.0,8.0
58,68.0,12.0,64.0
39,87.0,7.0,27.0
52,58.0,20.0,140.0
71,53.0,22.0,142.0
22,65.0,20.0,95.0
75,76.0,29.0,295.0
24,49.0,27.0,153.0
71,65.0,16.0,92.0
24,63.0,21.0,120.0
27,59.0,1.0,4.0
25,66.0,16.0,68.0
57,88.0,25.0,213.0
42,96.0,10.0,33.0
42,74.0,11.0,53.0
29,86.0,15.0,44.0
24,84.0,19.0,84.0
56,90.0,8.0,37.0
49,68.0,3.0,12.0
77,84.0,13.0,73.0
43,79.0,7.0,36.0
43,82.0,9.0,38.0
26,89.0,19.0,82.0
44,73.0,24.0,149.0
70,80.0,25.0,194.0
27,67.0,17.0,99.0
43,95.0,12.0,62.0
41,66.0,22.0,126.0
71,66.0,29.0,204.0
33,59.0,26.0,181.0
22,67.0,29.0,162.0
67,58.0,23.0,145.0
31,86.0,17.0,46.0
77,59.0,30.0,223.0
22,62.0,9.0,37.0
61,77.0,24.0,137.0
43,78.0,16.0,76.0
33,52.0,30.0,209.0
29,73.0,11.0,47.0
31,73.0,13.0,68.0
45,61.0,20.0,111.0
62,59.0,17.0,82.0
50,76.0,11.0,52.0
56,94.0,12.0,67.0
79,89.0,29.0,217.0
49,85.0,18.0,107.0
30,56.0,8.0,30.0
21,73.0,14.0,55.0
23,82.0,2.0,7.0
34,65.0,5.0,20.0
24,92.0,7.0,29.0
21,50.0,11.0,44.0
35,68.0,5.0,19.0
33,52.0,27.0,179.0
29,76.0,11.0,44.0
49,104.0,28.0,216.0
62,97.0,30.0,264.0
40,74.0,16.0,81.0
73,71.0,10.0,53.0
45,106.0,18.0,98.0
22,98.0,8.0,33.0
68,111.0,29.0,264.0
60,79.0,6.0,32.0
32,80.0,10.0,32.0
32,55.0,22.0,154.0
35,57.0,22.0,131.0
20,86.0,11.0,37.0
70,86.0,8.0,38.0
34,68.0,19.0,108.0
22,66.0,15.0,63.0
43,65.0,16.0,89.0
45,72.0,9.0,30.0
26,59.0,20.0,103.0
26,74.0,1.0,2.0
28,87.0,7.0,24.0
40,101.0,29.0,214.0
62,87.0,1.0,4.0
59,103.0,28.0,217.0
49,77.0,5.0,15.0
25,62.0,4.0,11.0
21,67.0,19.0,100.0
73,72.0,28.0,210.0
31,64.0,16.0,64.0
53,81.0,5.0,23.0
62,102.0,17.0,100.0
33,112.0,30.0,209.0
39,93.0,18.0,75.0
51,94.0,19.0,153.0
20,76.0,9.0,37.0
23,95.0,18.0,67.0
59,64.0,18.0,108.0
56,54.0,5.0,27.0
42,89.0,16.0,84.0
71,70.0,10.0,57.0
27,76.0,16.0,82.0
71,115.0,14.0,107.0
34,70.0,12.0,49.0
25,87.0,8.0,34.0
22,69.0,5.0,16.0
41,91.0,17.0,99.0
46,59.0,6.0,27.0
44,50.0,29.0,184.0
39,77.0,17.0,91.0
21,75.0,22.0,107.0
32,61.0,27.0,190.0
61,80.0,28.0,231.0
32,56.0,9.0,39.0
40,53.0,22.0,142.0
54,98.0,25.0,200.0
37,83.0,26.0,178.0
36,69.0,28.0,166.0
20,75.0,10.0,33.0
43,60.0,18.0,105.0
24,65.0,28.0,168.0
65,83.0,14.0,77.0
26,82.0,20.0,105.0
37,84.0,11.0,54.0
26,68.0,1.0,3.0
55,63.0,6.0,26.0
64,60.0,13.0,71.0
31,70.0,5.0,18.0
26,77.0,10.0,50.0
32,66.0,16.0,62.0
26,94.0,10.0,32.0
60,76.0,10.0,36.0
44,50.0,20.0,105.0
23,51.0,12.0,64.0
61,62.0,22.0,131.0
38,83.0,26.0,167.0
35,68.0,10.0,44.0
50,89.0,3.0,11.0
30,87.0,20.0,78.0
44,92.0,17.0,115.0
52,85.0,5.0,15.0
31,52.0,6.0,28.0
32,76.0,26.0,155.0
72,97.0,29.0,287.0
26,87.0,26.0,147.0
30,86.0,22.0,118.0
20,63.0,27.0,181.0
50,68.0,27.0,170.0
39,77.0,7.0,26.0
32,68.0,4.0,15.0
25,61.0,17.0,101.0
41,71.0,27.0,182.0
33,87.0,9.0,28.0
35,57.0,26.0,172.0
33,70.0,20.0,107.0
54,51.0,2.0,7.0
44,103.0,2.0,9.0
49,71.0,12.0,53.0
22,68.0,23.0,121.0
77,71.0,21.0,166.0
34,69.0,22.0,130.0
36,60.0,11.0,49.0
78,65.0,28.0,191.0
41,54.0,16.0,94.0
30,91.0,18.0,85.0
45,75.0,28.0,198.0
62,111.0,19.0,141.0
25,90.0,1.0,3.0
22,64.0,14.0,57.0
35,77.0,30.0,194.0
75,88.0,20.0,136.0
29,86.0,21.0,112.0
54,52.0,4.0,17.0
29,89.0,12.0,39.0
29,72.0,20.0,107.0
39,68.0,14.0,69.0
39,89.0,22.0,129.0
59,66.0,29.0,210.0
72,66.0,13.0,75.0
20,77.0,2.0,6.0
40,44.0,23.0,114.0
42,68.0,20.0,102.0
63,67.0,24.0,153.0
27,92.0,2.0,6.0
21,83.0,19.0,92.0
36,63.0,24.0,155.0
25,54.0,5.0,20.0
30,89.0,15.0,59.0
23,74.0,16.0,84.0
27,66.0,11.0,18.0
64,47.0,22.0,141.0
51,67.0,11.0,53.0
23,53.0,20.0,106.0
46,101.0,16.0,89.0
34,78.0,19.0,91.0
43,59.0,4.0,12.0
77,85.0,5.0,22.0
22,86.0,4.0,12.0
76,82.0,25.0,236.0
69,67.0,30.0,225.0
37,60.0,26.0,144.0
33,75.0,11.0,48.0
28,84.0,11.0,41.0
41,101.0,19.0,153.0
20,67.0,3.0,11.0
79,103.0,6.0,40.0
24,83.0,6.0,18.0
69,59.0,24.0,162.0
37,89.0,8.0,20.0
37,63.0,7.0,29.0
22,80.0,28.0,127.0
36,56.0,12.0,45.0
25,65.0,7.0,31.0
38,54.0,27.0,181.0
22,61.0,9.0,40.0
23,83.0,7.0,16.0
29,64.0,17.0,87.0
65,48.0,26.0,181.0
32,68.0,6.0,20.0
22,70.0,4.0,13.0
55,97.0,8.0,42.0
50,94.0,11.0,45.0
38,61.0,13.0,55.0
38,104.0,13.0,50.0
24,92.0,27.0,157.0
22,86.0,26.0,141.0
36,73.0,14.0,58.0
58,52.0,28.0,198.0
23,68.0,18.0,109.0
32,70.0,24.0,130.0
75,60.0,16.0,74.0
37,77.0,20.0,65.0
31,92.0,18.0,67.0
79,67.0,24.0,133.0
38,58.0,23.0,116.0
70,78.0,5.0,21.0
60,56.0,25.0,179.0
67,74.0,6.0,26.0
22,53.0,3.0,11.0
51,71.0,27.0,184.0
22,65.0,26.0,135.0
42,97.0,5.0,15.0
53,72.0,10.0,48.0
38,62.0,24.0,135.0
23,71.0,7.0,30.0
28,85.0,13.0,56.0
73,99.0,11.0,68.0
75,74.0,25.0,161.0
66,66.0,16.0,95.0
50,97.0,3.0,11.0
57,51.0,8.0,36.0
41,95.0,13.0,69.0
36,73.0,25.0,171.0
52,97.0,30.0,268.0
50,90.0,29.0,177.0
44,66.0,2.0,8.0
23,85.0,6.0,16.0
62,64.0,3.0,14.0
31,57.0,18.0,89.0
75,60.0,24.0,157.0
24,60.0,18.0,96.0
59,100.0,3.0,15.0
36,95.0,15.0,81.0
56,78.0,27.0,175.0
37,62.0,27.0,180.0
56,88.0,22.0,143.0
50,45.0,18.0,106.0
21,72.0,14.0,58.0
69,58.0,8.0,42.0
25,59.0,8.0,37.0
26,56.0,15.0,76.0
36,62.0,23.0,141.0
41,75.0,18.0,101.0
27,63.0,17.0,80.0
32,103.0,25.0,172.0
26,65.0,13.0,53.0
71,47.0,20.0,116.0
43,75.0,7.0,30.0
49,72.0,30.0,222.0
47,75.0,19.0,109.0
53,77.0,9.0,34.0
54,83.0,15.0,90.0
30,49.0,18.0,100.0
33,63.0,5.0,18.0
33,90.0,5.0,14.0
39,59.0,14.0,87.0
21,83.0,23.0,105.0
70,58.0,4.0,19.0
63,91.0,6.0,23.0
59,50.0,1.0,3.0
56,74.0,16.0,104.0
45,89.0,6.0,25.0
26,75.0,27.0,137.0
58,83.0,15.0,86.0
74,68.0,20.0,147.0
32,93.0,10.0,47.0
51,86.0,3.0,11.0
59,78.0,10.0,57.0
74,90.0,12.0,47.0
41,44.0,7.0,27.0
37,93.0,28.0,193.0
24,75.0,20.0,115.0
31,73.0,10.0,41.0
41,70.0,2.0,6.0
38,59.0,22.0,111.0
26,86.0,2.0,5.0
22,69.0,3.0,10.0
33,57.0,23.0,139.0
70,90.0,6.0,29.0
24,60.0,20.0,75.0
38,51.0,14.0,53.0
78,65.0,13.0,72.0
53,43.0,24.0,156.0
51,79.0,22.0,157.0
66,64.0,9.0,44.0
25,62.0,2.0,9.0
21,90.0,20.0,115.0
54,90.0,6.0,28.0
38,58.0,20.0,120.0
25,78.0,8.0,29.0
37,71.0,21.0,109.0
79,84.0,18.0,119.0
44,102.0,10.0,44.0
22,98.0,10.0,37.0
36,69.0,12.0,44.0
25,59.0,19.0,89.0
51,80.0,14.0,62.0
40,95.0,22.0,146.0
24,66.0,18.0,86.0
47,81.0,20.0,115.0
37,58.0,28.0,210.0
52,72.0,3.0,14.0
69,93.0,11.0,78.0
67,106.0,29.0,250.0
39,86.0,4.0,15.0
20,81.0,27.0,141.0
74,103.0,19.0,141.0
78,91.0,24.0,176.0
20,61.0,16.0,78.0
79,106.0,28.0,241.0
39,88.0,2.0,8.0
57,64.0,5.0,21.0
50,68.0,17.0,85.0
40,52.0,22.0,125.0
35,62.0,18.0,100.0
62,74.0,5.0,27.0
52,54.0,28.0,210.0
39,60.0,29.0,196.0
40,54.0,20.0,124.0
45,56.0,23.0,129.0
40,88.0,10.0,44.0
62,55.0,10.0,39.0
43,71.0,19.0,100.0
50,55.0,24.0,155.0
29,87.0,3.0,11.0
34,84.0,20.0,86.0
56,55.0,21.0,147.0
24,78.0,6.0,20.0
46,81.0,8.0,30.0
38,73.0,10.0,40.0
52,80.0,8.0,30.0
31,80.0,11.0,48.0
25,79.0,15.0,56.0
29,86.0,3.0,6.0
69,83.0,16.0,91.0
49,88.0,19.0,120.0
38,93.0,13.0,55.0
34,74.0,25.0,167.0
53,103.0,22.0,137.0
58,96.0,27.0,212.0
21,60.0,19.0,104.0
35,99.0,10.0,59.0
76,81.0,28.0,214.0
57,76.0,13.0,66.0
37,92.0,3.0,11.0
53,95.0,22.0,143.0
60,73.0,12.0,61.0
37,84.0,26.0,163.0
22,50.0,22.0,140.0
20,57.0,21.0,136.0
22,55.0,8.0,28.0
39,95.0,25.0,142.0
27,82.0,19.0,98.0
23,98.0,2.0,6.0
50,81.0,19.0,115.0
34,50.0,26.0,168.0
23,85.0,5.0,14.0
73,59.0,10.0,57.0
63,94.0,19.0,107.0
35,74.0,27.0,149.0
66,107.0,13.0,75.0
48,92.0,4.0,16.0
39,78.0,19.0,87.0
26,57.0,27.0,168.0
54,61.0,30.0,204.0
51,56.0,27.0,166.0
28,81.0,14.0,60.0
31,72.0,20.0,96.0
45,48.0,3.0,11.0
23,53.0,2.0,8.0
63,86.0,6.0,28.0
57,64.0,27.0,184.0
65,72.0,7.0,37.0
53,102.0,18.0,112.0
77,77.0,22.0,187.0
20,78.0,15.0,66.0
35,73.0,25.0,126.0
63,82.0,7.0,41.0
25,57.0,26.0,142.0
21,60.0,17.0,84.0
36,74.0,2.0,5.0
30,68.0,28.0,172.0
57,58.0,6.0,24.0
76,82.0,10.0,61.0
39,89.0,7.0,29.0
53,56.0,25.0,174.0
49,70.0,4.0,15.0
33,59.0,1.0,4.0
35,97.0,29.0,187.0
20,83.0,5.0,14.0
51,112.0,25.0,181.0
36,92.0,19.0,84.0
24,64.0,8.0,34.0
33,73.0,12.0,61.0
64,69.0,15.0,87.0
36,84.0,13.0,49.0
71,91.0,6.0,38.0
31,70.0,7.0,29.0
36,84.0,19.0,95.0
24,90.0,29.0,163.0
31,84.0,18.0,110.0
33,81.0,20.0,75.0
71,84.0,11.0,60.0
27,65.0,10.0,41.0
32,54.0,8.0,38.0
45,85.0,10.0,44.0
22,73.0,26.0,163.0
72,89.0,24.0,141.0
34,78.0,29.0,217.0
42,77.0,7.0,32.0
21,79.0,22.0,135.0
53,62.0,27.0,188.0
37,85.0,21.0,135.0
68,88.0,19.0,126.0
48,77.0,12.0,71.0
35,93.0,25.0,133.0
45,61.0,5.0,20.0
48,62.0,1.0,4.0
44,99.0,9.0,51.0
46,90.0,3.0,7.0
48,78.0,2.0,10.0
46,67.0,15.0,74.0
39,87.0,24.0,151.0
24,82.0,10.0,33.0
34,67.0,19.0,110.0
75,72.0,23.0,156.0
62,99.0,5.0,25.0
47,70.0,4.0,16.0
71,56.0,21.0,144.0
41,61.0,26.0,170.0
53,69.0,10.0,51.0
22,74.0,8.0,31.0
48,56.0,12.0,67.0
44,88.0,4.0,15.0
66,65.0,14.0,85.0
28,68.0,20.0,114.0
44,56.0,9.0,43.0
50,84.0,14.0,77.0
59,90.0,7.0,31.0
55,93.0,6.0,27.0
29,62.0,18.0,108.0
44,97.0,12.0,57.0
34,65.0,16.0,70.0
39,105.0,23.0,146.0
56,54.0,30.0,188.0
35,76.0,28.0,172.0
31,59.0,21.0,117.0
30,92.0,14.0,64.0
27,73.0,15.0,67.0
58,63.0,24.0,161.0
72,65.0,10.0,56.0
66,66.0,17.0,94.0
40,61.0,5.0,20.0
27,100.0,22.0,121.0
75,83.0,23.0,182.0
39,79.0,18.0,91.0
52,42.0,7.0,34.0
32,61.0,23.0,137.0
33,69.0,28.0,199.0
21,90.0,23.0,108.0
29,82.0,7.0,25.0
29,91.0,16.0,70.0
22,92.0,12.0,48.0
27,89.0,25.0,159.0
67,72.0,6.0,26.0
37,58.0,27.0,185.0
40,90.0,14.0,58.0
71,75.0,29.0,212.0
43,64.0,27.0,185.0
57,62.0,23.0,145.0
33,101.0,12.0,54.0
47,91.0,13.0,45.0
63,50.0,18.0,112.0
61,61.0,19.0,117.0
72,103.0,3.0,14.0
50,72.0,18.0,107.0
72,74.0,30.0,240.0
21,58.0,15.0,74.0
65,64.0,4.0,19.0
34,69.0,16.0,81.0
45,75.0,25.0,176.0
21,62.0,29.0,204.0
33,98.0,9.0,41.0
51,68.0,21.0,115.0
79,86.0,16.0,93.0
72,75.0,3.0,17.0
40,72.0,6.0,14.0
24,80.0,27.0,150.0
55,88.0,18.0,124.0
46,107.0,22.0,148.0
55,80.0,2.0,6.0
42,56.0,1.0,4.0
20,67.0,3.0,12.0
27,57.0,23.0,156.0
34,71.0,1.0,4.0
35,61.0,11.0,59.0
29,69.0,9.0,37.0
45,86.0,10.0,47.0
24,81.0,7.0,25.0
22,79.0,25.0,177.0
50,77.0,17.0,104.0
46,92.0,19.0,110.0
65,83.0,26.0,213.0
78,85.0,5.0,20.0
24,56.0,8.0,27.0
37,80.0,6.0,22.0
26,62.0,26.0,144.0
37,65.0,29.0,186.0
25,57.0,13.0,63.0
75,103.0,25.0,239.0
44,100.0,12.0,71.0
55,98.0,24.0,207.0
23,96.0,28.0,134.0
41,65.0,3.0,13.0
63,58.0,28.0,172.0
21,55.0,19.0,119.0
39,59.0,5.0,19.0
29,60.0,19.0,123.0
61,58.0,15.0,77.0
48,88.0,9.0,50.0
45,63.0,28.0,224.0
64,89.0,24.0,202.0
28,94.0,1.0,3.0
31,61.0,30.0,182.0
39,99.0,20.0,119.0
72,107.0,15.0,106.0
47,78.0,3.0,9.0
23,46.0,24.0,144.0
21,60.0,20.0,114.0
43,93.0,20.0,141.0
32,71.0,5.0,14.0
27,84.0,16.0,83.0
79,69.0,2.0,9.0
24,94.0,24.0,166.0
22,52.0,12.0,58.0
28,70.0,11.0,55.0
73,72.0,16.0,96.0
36,86.0,13.0,60.0
43,75.0,18.0,96.0
58,90.0,6.0,23.0
27,87.0,17.0,74.0
24,61.0,28.0,169.0
38,78.0,4.0,13.0
59,64.0,10.0,55.0
30,62.0,2.0,7.0
68,81.0,9.0,45.0
20,54.0,29.0,160.0
73,58.0,13.0,85.0
75,61.0,29.0,189.0
53,91.0,12.0,55.0
21,98.0,16.0,66.0
34,72.0,23.0,135.0
46,88.0,7.0,39.0
68,67.0,30.0,215.0
43,66.0,28.0,159.0
31,85.0,3.0,9.0
24,63.0,3.0,9.0
59,52.0,25.0,164.0
24,76.0,20.0,134.0
62,82.0,29.0,224.0
62,88.0,24.0,185.0
54,91.0,18.0,141.0
49,75.0,15.0,70.0
21,66.0,7.0,28.0
40,66.0,10.0,47.0
52,53.0,25.0,153.0
26,90.0,26.0,137.0
20,67.0,19.0,76.0
53,56.0,21.0,121.0
22,75.0,29.0,203.0
49,86.0,29.0,217.0
26,82.0,21.0,123.0
52,97.0,24.0,171.0
35,77.0,25.0,132.0
58,86.0,13.0,68.0
38,77.0,3.0,12.0
20,88.0,29.0,195.0
22,70.0,25.0,131.0
60,60.0,24.0,140.0
33,99.0,28.0,200.0
45,82.0,1.0,2.0
63,54.0,29.0,232.0
52,64.0,11.0,63.0
58,55.0,5.0,22.0
34,74.0,20.0,82.0
28,86.0,16.0,77.0
42,61.0,6.0,27.0
20,87.0,28.0,137.0
20,81.0,9.0,31.0
73,57.0,3.0,13.0
32,99.0,12.0,60.0
28,61.0,5.0,21.0
36,65.0,20.0,115.0
40,81.0,8.0,27.0
52,87.0,11.0,53.0
20,66.0,25.0,142.0
71,88.0,29.0,236.0
29,100.0,11.0,24.0
28,61.0,29.0,187.0
61,72.0,11.0,49.0
55,58.0,21.0,135.0
35,73.0,30.0,219.0
31,102.0,30.0,200.0
78,88.0,18.0,142.0
29,89.0,29.0,200.0
36,54.0,5.0,18.0
22,64.0,18.0,78.0
41,55.0,3.0,13.0
55,54.0,27.0,178.0
22,101.0,14.0,78.0
29,65.0,11.0,33.0
29,106.0,9.0,27.0
23,53.0,26.0,148.0
42,76.0,12.0,60.0
21,69.0,3.0,10.0
49,70.0,3.0,11.0
40,64.0,8.0,34.0
50,71.0,15.0,81.0
